8
8
8
1020000000
8
8
8
202002
302000000
40200000010000
302000000
40200000011000
302000000
40200000011100
8
302000000
40200000011101
302000000
40200000011111
8
8
8
8
8
8
50200000011111
8
8
8
202003
8
8
1020000001
8
8
8
8
302000000
040200000010000
302000000
040200000011000
8
302000000
40200000011100
302000000
40200000011110
302000000
90200000011110
8
8
50200000011110
8
8
8
8
8
8
8
8
8
8
8
8
1020000001
8
202002
8
8
8
302000000
40200000010000
8
8
8
8
302000000
40200000011000
302000000
40200000011001
8
302000000
40200000011011
8
302000000
40200000010111
8
8
50200000011111
8
8
8
8
8
8
8
8
8
102000000
8
8
202003
8
8
8
302000000
40200000000001
8
8
302000000
40200000000011
8
302000000
40200000000111
8
302000000
40200000001111
8
302000000
90200000001111
8
50200000001111
8
8
8
8
